Playoffs	Round	Weight Class	Fight Number	Team Name 1	First Name 1	Last Name 1	Score 1	Subscore 1	Ippon 1	Wazaari 1	Yuko 1	Koka 1	Shido 1	HSM 1	Team Name 2	First Name 2	Last Name 2	Score 2	Subscore 2	Ippon 2	Wazaari 2	Yuko 2	Koka 2	Shido 2	HSM 2	Source	Points 1	Points 2
G	1	-81 kg	3	Judo Union Raika Pinzgau	Hermann	Höllwart	1	10	1	0	0	0	0	0	UJZ Mühlviertel 1	Martin	Schlögl	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	Judo Union Raika Pinzgau	Anton	Aschaber	0	0	0	0	0	0	0	0	UJZ Mühlviertel 1	Marcus	Nyman	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	Judo Union Raika Pinzgau	Christoph	Mayer	0	0	0	0	0	0	1	0	UJZ Mühlviertel 1	Alexandr	Jurecka	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	Judo Union Raika Pinzgau	Alois	Dum	0	0	0	0	0	0	3	0	UJZ Mühlviertel 1	Daniel	Allerstorfer	1	10	1	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	Judo Union Raika Pinzgau	Thomas	Grössig	0	0	0	0	0	0	1	0	UJZ Mühlviertel 1	Ramzan	Isaev	1	10	1	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	Judo Union Raika Pinzgau	Andreas	Tiefgraber	1	10	0	0	2	0	0	0	UJZ Mühlviertel 1	Mathias	Huemer	0	0	0	0	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	Judo Union Raika Pinzgau	Andreas	Mitterfellner	0	0	0	1	0	0	2	0	UJZ Mühlviertel 1	Georg	Reiter	1	10	0	2	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	Judo Union Raika Pinzgau	Hermann	Höllwart	1	10	1	0	0	0	1	0	UJZ Mühlviertel 1	Martin	Reiter	0	0	0	0	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	Judo Union Raika Pinzgau	Anton	Aschaber	0	0	0	0	0	0	1	0	UJZ Mühlviertel 1	Marcus	Nyman	1	10	1	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	Judo Union Raika Pinzgau	Christoph	Mayer	0	0	0	0	0	0	1	0	UJZ Mühlviertel 1	Alexandr	Jurecka	1	10	0	2	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	Judo Union Raika Pinzgau	Alois	Dum	0	0	0	0	0	0	1	0	UJZ Mühlviertel 1	Daniel	Allerstorfer	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	Judo Union Raika Pinzgau	Pavel	Petrikov	1	7	0	1	1	0	1	0	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	0	0	0	0	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	Judo Union Raika Pinzgau	Andreas	Tiefgraber	1	10	0	0	1	0	1	0	Judo Union Raiffeisen Flachgau	Gabor	Hagyo	0	0	0	0	1	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	Judo Union Raika Pinzgau	Markus	Wimberger	0	0	0	0	0	0	1	0	Judo Union Raiffeisen Flachgau	Bernhard	Mayr	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	Judo Union Raika Pinzgau	Andreas	Mitterfellner	0	0	0	0	0	0	3	1	Judo Union Raiffeisen Flachgau	Steffen	Wagner	1	10	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	Judo Union Raika Pinzgau	Hermann	Höllwart	0	0	0	0	0	0	3	0	Judo Union Raiffeisen Flachgau	Laszlo	Csoknyai	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	Judo Union Raika Pinzgau	Christoph	Mayer	0	0	0	0	0	0	3	0	Judo Union Raiffeisen Flachgau	Christoph	Kronberger	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	Judo Union Raika Pinzgau	Rupert	Riess	1	1	0	0	0	0	1	0	Judo Union Raiffeisen Flachgau	Stefan	Kronberger	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	Judo Union Raika Pinzgau	Pavel	Petrikov	0	0	0	0	0	0	1	0	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	Judo Union Raika Pinzgau	Andreas	Tiefgraber	1	5	0	0	1	0	2	0	Judo Union Raiffeisen Flachgau	Gabor	Hagyo	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	Judo Union Raika Pinzgau	Andreas	Mitterfellner	0	0	0	0	0	0	1	0	Judo Union Raiffeisen Flachgau	Bernhard	Mayr	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	Judo Union Raika Pinzgau	Markus	Wimberger	0	0	0	0	0	0	3	1	Judo Union Raiffeisen Flachgau	Steffen	Wagner	1	10	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	Judo Union Raika Pinzgau	Hermann	Höllwart	0	0	0	0	0	0	3	1	Judo Union Raiffeisen Flachgau	Laszlo	Csoknyai	1	10	0	0	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	Judo Union Raika Pinzgau	Christoph	Mayer	1	10	0	0	0	0	3	0	Judo Union Raiffeisen Flachgau	Christoph	Kronberger	0	0	0	0	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	Judo Union Raika Pinzgau	Rupert	Riess	1	10	1	1	0	0	0	0	Judo Union Raiffeisen Flachgau	Stefan	Kronberger	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	Judo Union Raika Pinzgau	Andreas	Pessentheiner	0	0	0	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Valentin	Schnabel	1	5	0	0	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	Judo Union Raika Pinzgau	Andreas	Tiefgraber	1	10	1	2	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Jürgen	Grasmugg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	Judo Union Raika Pinzgau	Andreas	Mitterfellner	0	0	0	0	0	0	2	0	SU Noricum Raiffeisenbank Leibnitz Judo	Dominik	Stiftinger-Lang	1	1	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	Judo Union Raika Pinzgau	Peter	Zilka	1	10	1	1	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Thomas	Ackerl	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	Judo Union Raika Pinzgau	Hermann	Höllwart	1	7	0	1	0	0	2	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Ackerl	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	Judo Union Raika Pinzgau	Christoph	Mayer	0	0	0	0	0	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Aleksandar	Kukolj	1	10	1	0	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	Judo Union Raika Pinzgau	Rupert	Riess	0	0	0	0	0	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Lukas	Krpalek	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	Judo Union Raika Pinzgau	Andreas	Pessentheiner	1	10	1	2	1	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Valentin	Schnabel	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	Judo Union Raika Pinzgau	Andreas	Tiefgraber	1	10	1	1	1	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Jonathan	Garcia Castillo	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	Judo Union Raika Pinzgau	Andreas	Mitterfellner	0	0	0	0	0	0	3	0	SU Noricum Raiffeisenbank Leibnitz Judo	Dominik	Stiftinger-Lang	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	Judo Union Raika Pinzgau	Peter	Zilka	1	10	1	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Christoph	Schögler	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	Judo Union Raika Pinzgau	Hermann	Höllwart	1	5	0	0	1	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Ackerl	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	Judo Union Raika Pinzgau	Christoph	Mayer	0	0	0	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Aleksandar	Kukolj	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	Judo Union Raika Pinzgau	Alois	Dum	0	0	0	0	0	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Lukas	Krpalek	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	Judo Union Raika Pinzgau	Andreas	Pessentheiner	0	0	0	0	0	0	0	1	JC Wimpassing/Lassee	Stefan	Moser	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	Judo Union Raika Pinzgau	Andreas	Tiefgraber	1	10	1	0	0	0	2	0	JC Wimpassing/Lassee	Lukas	Reiter	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	Judo Union Raika Pinzgau	Andreas	Mitterfellner	1	7	0	1	0	0	3	0	JC Wimpassing/Lassee	Michael	Zeltner	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	Judo Union Raika Pinzgau	Peter	Zilka	1	7	0	1	0	0	0	0	JC Wimpassing/Lassee	Patrick	Ganselmayer	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	Judo Union Raika Pinzgau	Hermann	Höllwart	0	0	0	0	0	0	1	0	JC Wimpassing/Lassee	Florian	Wallner	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	Judo Union Raika Pinzgau	Christoph	Mayer	0	0	0	0	0	0	1	0	JC Wimpassing/Lassee	David	Klammert	1	10	1	1	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	Judo Union Raika Pinzgau	Alois	Dum	0	0	0	0	0	0	0	0	JC Wimpassing/Lassee	Andreas	Mruk	1	10	1	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	Judo Union Raika Pinzgau	Andreas	Pessentheiner	0	0	0	0	0	0	0	1	JC Wimpassing/Lassee	Martin	Morgenbesser	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	Judo Union Raika Pinzgau	Andreas	Tiefgraber	0	0	0	0	0	0	2	0	JC Wimpassing/Lassee	Lukas	Reiter	1	1	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	Judo Union Raika Pinzgau	Andreas	Mitterfellner	0	0	0	0	0	0	0	1	JC Wimpassing/Lassee	Michael	Zeltner	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	Judo Union Raika Pinzgau	Peter	Zilka	0	0	0	0	1	0	0	0	JC Wimpassing/Lassee	Patrick	Ganselmayer	0	0	0	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	Judo Union Raika Pinzgau	Hermann	Höllwart	0	0	0	0	0	0	2	1	JC Wimpassing/Lassee	Florian	Wallner	1	10	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	Judo Union Raika Pinzgau	Christoph	Mayer	1	10	1	0	0	0	1	0	JC Wimpassing/Lassee	David	Klammert	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	Judo Union Raika Pinzgau	Alois	Dum	0	0	0	0	0	0	1	0	JC Wimpassing/Lassee	Andreas	Mruk	1	5	0	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	Volksbank Galaxy Judo Tigers	Adam	Borchashvilli	0	0	0	0	0	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	David	Pulkrabek	1	10	1	0	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	Volksbank Galaxy Judo Tigers	Stefan	Kudera	0	0	0	0	1	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Jürgen	Grasmugg	1	5	0	0	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	Volksbank Galaxy Judo Tigers	Christopher	Wagner	1	1	0	0	0	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Dominik	Stiftinger-Lang	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	Volksbank Galaxy Judo Tigers	Marcel	Ott	1	10	1	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Christoph	Schögler	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	Volksbank Galaxy Judo Tigers	Johannes	Pacher	1	10	1	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Ackerl	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	Volksbank Galaxy Judo Tigers	Julian	Reichstein	1	10	1	0	1	0	2	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Popp	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	Volksbank Galaxy Judo Tigers	Gabor	Geier	1	10	1	1	1	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Martin	Bertagnoli	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	Volksbank Galaxy Judo Tigers	Adam	Borchashvilli	0	0	0	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	David	Pulkrabek	1	10	1	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	Volksbank Galaxy Judo Tigers	Mathias	Czizsek	0	0	0	0	0	0	0	1	SU Noricum Raiffeisenbank Leibnitz Judo	Jürgen	Grasmugg	1	10	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	Volksbank Galaxy Judo Tigers	Christopher	Wagner	1	10	1	0	1	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Dominik	Stiftinger-Lang	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	Volksbank Galaxy Judo Tigers	Marcel	Ott	1	10	0	2	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Marc	Grasmugg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	Volksbank Galaxy Judo Tigers	Stefan	Kuciara	1	10	1	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Christoph	Schögler	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	Volksbank Galaxy Judo Tigers	Julian	Reichstein	1	10	0	0	2	0	3	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Popp	0	0	0	0	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	Volksbank Galaxy Judo Tigers	Gabor	Geier	1	10	1	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Ackerl	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	JC Wimpassing/Lassee			1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	JC Wimpassing/Lassee			1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	JC Wimpassing/Lassee			1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	JC Wimpassing/Lassee			1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	JC Wimpassing/Lassee			1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	JC Wimpassing/Lassee			1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	JC Wimpassing/Lassee			1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	JC Wimpassing/Lassee			1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	JC Wimpassing/Lassee			1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	JC Wimpassing/Lassee			1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	JC Wimpassing/Lassee			1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	JC Wimpassing/Lassee			1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	JC Wimpassing/Lassee			1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	JC Wimpassing/Lassee			1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	SU Noricum Raiffeisenbank Leibnitz Judo	Jonathan	Garcia Castillo	0	0	0	0	0	0	1	0	Judo Union Raiffeisen Flachgau	Christoph	Jodl	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	SU Noricum Raiffeisenbank Leibnitz Judo	Dominik	Stiftinger-Lang	0	0	0	0	1	0	3	1	Judo Union Raiffeisen Flachgau	Bernhard	Mayr	1	10	0	0	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	SU Noricum Raiffeisenbank Leibnitz Judo	Marc	Grasmugg	0	0	0	0	0	0	1	0	Judo Union Raiffeisen Flachgau	Steffen	Wagner	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	SU Noricum Raiffeisenbank Leibnitz Judo	Thomas	Ackerl	0	0	0	0	0	0	1	0	Judo Union Raiffeisen Flachgau	Laszlo	Csoknyai	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	SU Noricum Raiffeisenbank Leibnitz Judo	Christoph	Schögler	0	0	0	0	0	0	2	0	Judo Union Raiffeisen Flachgau	Christian	Pichler	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Ackerl	0	0	0	0	0	0	3	0	Judo Union Raiffeisen Flachgau	Christoph	Kronberger	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	Judo Union Raiffeisen Flachgau	Tobias	Modl	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
